4.7161 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([0., 0., 0.]), colorSpace='rgb', fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000022C74C5E6A0>, gamma=None, kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000022C74C8B4E0>, multiSample=False, name='window1', numSamples=2, pos=[360.0, 240.0], screen=0, size=array([1200,  600]), stereo=False, units='pix', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
5.5823 	EXP 	Created DrivingBoundary = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-3.0, fillColor=array([0., 0., 0.]), fillColorSpace='rgb', fillRGB=array([0., 0., 0.]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1., -1., -1.]), lineWidth=1, name='DrivingBoundary', opacity=1.0, ori=array(0.), pos=array([  0., 100.]), size=array([1., 1.]), units='pix', vertices=ndarray(...), win=Window(...))
5.5838 	EXP 	Created AvatarPlaced = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-5.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', fillRGB=array([1., 1., 1.]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1., 1., 1.]), lineWidth=1, name='AvatarPlaced', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([1., 1.]), units='pix', vertices=ndarray(...), win=Window(...))
5.5852 	EXP 	Created AvatarDrive = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-6.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', fillRGB=array([1., 1., 1.]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1., 1., 1.]), lineWidth=1, name='AvatarDrive', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([1., 1.]), units='pix', vertices=ndarray(...), win=Window(...))
5.5867 	EXP 	Created LeftBuild = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-7.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', fillRGB=array([1., 1., 1.]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1., 1., 1.]), lineWidth=1, name='LeftBuild', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([1., 1.]), units='pix', vertices=ndarray(...), win=Window(...))
5.5881 	EXP 	Created RightBuild = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-8.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', fillRGB=array([1., 1., 1.]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1., 1., 1.]), lineWidth=1, name='RightBuild', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([1., 1.]), units='pix', vertices=ndarray(...), win=Window(...))
5.6911 	EXP 	WelcomeText: autoDraw = True
6.3695 	EXP 	Created sequence: random, trialTypes=1, nReps=4, seed=None
6.3699 	EXP 	New trial (rep=0, index=0): None
6.3729 	DATA 	Keypress: space
6.3820 	EXP 	WelcomeText: autoDraw = False
6.3820 	EXP 	PlacementArea: autoDraw = True
6.3820 	EXP 	leftTarget: autoDraw = True
6.3820 	EXP 	rightTarget: autoDraw = True
6.3820 	EXP 	AvatarPlace: autoDraw = True
7.0826 	DATA 	Keypress: space
7.1015 	EXP 	PlacementArea: autoDraw = False
7.1015 	EXP 	leftTarget: autoDraw = False
7.1015 	EXP 	rightTarget: autoDraw = False
7.1015 	EXP 	AvatarPlace: autoDraw = False
7.1015 	EXP 	text: autoDraw = True
7.1015 	EXP 	DrivingBoundary: autoDraw = True
7.1015 	EXP 	AvatarPlaced: autoDraw = True
7.1015 	EXP 	AvatarDrive: autoDraw = True
7.1015 	EXP 	LeftBuild: autoDraw = True
7.1015 	EXP 	RightBuild: autoDraw = True
7.4322 	EXP 	text: autoDraw = False
7.4322 	EXP 	text_2: autoDraw = True
7.7392 	DATA 	Keypress: down
8.3903 	DATA 	Keypress: left
9.4196 	EXP 	New trial (rep=1, index=0): None
9.4319 	EXP 	text_2: autoDraw = False
9.4319 	EXP 	DrivingBoundary: autoDraw = False
9.4319 	EXP 	AvatarPlaced: autoDraw = False
9.4319 	EXP 	AvatarDrive: autoDraw = False
9.4319 	EXP 	LeftBuild: autoDraw = False
9.4319 	EXP 	RightBuild: autoDraw = False
9.4319 	EXP 	text: autoDraw = False
9.4319 	EXP 	text_2: autoDraw = False
9.4319 	EXP 	DrivingBoundary: autoDraw = False
9.4319 	EXP 	AvatarPlaced: autoDraw = False
9.4319 	EXP 	AvatarDrive: autoDraw = False
9.4319 	EXP 	LeftBuild: autoDraw = False
9.4319 	EXP 	RightBuild: autoDraw = False
9.4319 	EXP 	PlacementArea: autoDraw = True
9.4319 	EXP 	leftTarget: autoDraw = True
9.4319 	EXP 	rightTarget: autoDraw = True
9.4319 	EXP 	AvatarPlace: autoDraw = True
10.1883 	DATA 	Keypress: space
10.2094 	EXP 	PlacementArea: autoDraw = False
10.2094 	EXP 	leftTarget: autoDraw = False
10.2094 	EXP 	rightTarget: autoDraw = False
10.2094 	EXP 	AvatarPlace: autoDraw = False
10.2094 	EXP 	text: autoDraw = True
10.2094 	EXP 	DrivingBoundary: autoDraw = True
10.2094 	EXP 	AvatarPlaced: autoDraw = True
10.2094 	EXP 	AvatarDrive: autoDraw = True
10.2094 	EXP 	LeftBuild: autoDraw = True
10.2094 	EXP 	RightBuild: autoDraw = True
10.4744 	DATA 	Keypress: down
10.5327 	EXP 	text: autoDraw = False
10.5327 	EXP 	text_2: autoDraw = True
11.2559 	DATA 	Keypress: down
12.0041 	DATA 	Keypress: left
12.5197 	EXP 	New trial (rep=2, index=0): None
12.5318 	EXP 	text_2: autoDraw = False
12.5318 	EXP 	DrivingBoundary: autoDraw = False
12.5318 	EXP 	AvatarPlaced: autoDraw = False
12.5318 	EXP 	AvatarDrive: autoDraw = False
12.5318 	EXP 	LeftBuild: autoDraw = False
12.5318 	EXP 	RightBuild: autoDraw = False
12.5318 	EXP 	text: autoDraw = False
12.5318 	EXP 	text_2: autoDraw = False
12.5318 	EXP 	DrivingBoundary: autoDraw = False
12.5318 	EXP 	AvatarPlaced: autoDraw = False
12.5318 	EXP 	AvatarDrive: autoDraw = False
12.5318 	EXP 	LeftBuild: autoDraw = False
12.5318 	EXP 	RightBuild: autoDraw = False
12.5318 	EXP 	PlacementArea: autoDraw = True
12.5318 	EXP 	leftTarget: autoDraw = True
12.5318 	EXP 	rightTarget: autoDraw = True
12.5318 	EXP 	AvatarPlace: autoDraw = True
13.1828 	DATA 	Keypress: space
13.2086 	EXP 	PlacementArea: autoDraw = False
13.2086 	EXP 	leftTarget: autoDraw = False
13.2086 	EXP 	rightTarget: autoDraw = False
13.2086 	EXP 	AvatarPlace: autoDraw = False
13.2086 	EXP 	text: autoDraw = True
13.2086 	EXP 	DrivingBoundary: autoDraw = True
13.2086 	EXP 	AvatarPlaced: autoDraw = True
13.2086 	EXP 	AvatarDrive: autoDraw = True
13.2086 	EXP 	LeftBuild: autoDraw = True
13.2086 	EXP 	RightBuild: autoDraw = True
13.5319 	EXP 	text: autoDraw = False
13.5319 	EXP 	text_2: autoDraw = True
14.0908 	DATA 	Keypress: down
14.9227 	DATA 	Keypress: left
15.5187 	EXP 	New trial (rep=3, index=0): None
15.5318 	EXP 	text_2: autoDraw = False
15.5318 	EXP 	DrivingBoundary: autoDraw = False
15.5318 	EXP 	AvatarPlaced: autoDraw = False
15.5318 	EXP 	AvatarDrive: autoDraw = False
15.5318 	EXP 	LeftBuild: autoDraw = False
15.5318 	EXP 	RightBuild: autoDraw = False
15.5318 	EXP 	text: autoDraw = False
15.5318 	EXP 	text_2: autoDraw = False
15.5318 	EXP 	DrivingBoundary: autoDraw = False
15.5318 	EXP 	AvatarPlaced: autoDraw = False
15.5318 	EXP 	AvatarDrive: autoDraw = False
15.5318 	EXP 	LeftBuild: autoDraw = False
15.5318 	EXP 	RightBuild: autoDraw = False
15.5318 	EXP 	PlacementArea: autoDraw = True
15.5318 	EXP 	leftTarget: autoDraw = True
15.5318 	EXP 	rightTarget: autoDraw = True
15.5318 	EXP 	AvatarPlace: autoDraw = True
16.1522 	DATA 	Keypress: space
16.1652 	EXP 	PlacementArea: autoDraw = False
16.1652 	EXP 	leftTarget: autoDraw = False
16.1652 	EXP 	rightTarget: autoDraw = False
16.1652 	EXP 	AvatarPlace: autoDraw = False
16.1652 	EXP 	text: autoDraw = True
16.1652 	EXP 	DrivingBoundary: autoDraw = True
16.1652 	EXP 	AvatarPlaced: autoDraw = True
16.1652 	EXP 	AvatarDrive: autoDraw = True
16.1652 	EXP 	LeftBuild: autoDraw = True
16.1652 	EXP 	RightBuild: autoDraw = True
16.4986 	EXP 	text: autoDraw = False
16.4986 	EXP 	text_2: autoDraw = True
17.1731 	DATA 	Keypress: down
17.8599 	DATA 	Keypress: left
18.4986 	EXP 	text_2: autoDraw = False
18.4986 	EXP 	DrivingBoundary: autoDraw = False
18.4986 	EXP 	AvatarPlaced: autoDraw = False
18.4986 	EXP 	AvatarDrive: autoDraw = False
18.4986 	EXP 	LeftBuild: autoDraw = False
18.4986 	EXP 	RightBuild: autoDraw = False
18.4986 	EXP 	text: autoDraw = False
18.4986 	EXP 	text_2: autoDraw = False
18.4986 	EXP 	DrivingBoundary: autoDraw = False
18.4986 	EXP 	AvatarPlaced: autoDraw = False
18.4986 	EXP 	AvatarDrive: autoDraw = False
18.4986 	EXP 	LeftBuild: autoDraw = False
18.4986 	EXP 	RightBuild: autoDraw = False
18.6377 	EXP 	window1: mouseVisible = True
4.5561 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([0., 0., 0.]), colorSpace='rgb', fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001A2B912E6A0>, gamma=None, kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001A2B915B4E0>, multiSample=False, name='window1', numSamples=2, pos=[360.0, 240.0], screen=0, size=array([1200,  600]), stereo=False, units='pix', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
4.5562 	EXP 	window1: recordFrameIntervals = False
4.7221 	EXP 	window1: recordFrameIntervals = True
4.9055 	EXP 	window1: recordFrameIntervals = False
5.3892 	EXP 	Created WelcomeText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=25, italic=False, languageStyle='LTR', name='WelcomeText', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='pix', win=Window(...), wrapWidth=500)
5.3913 	EXP 	Created PlacementArea = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=0.0, fillColor=array([0., 0., 0.]), fillColorSpace='rgb', fillRGB=array([0., 0., 0.]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1., -1., -1.]), lineWidth=1, name='PlacementArea', opacity=1.0, ori=array(0.), pos=array([  0., 100.]), size=array([1., 1.]), units='pix', vertices=ndarray(...), win=Window(...))
5.3928 	EXP 	Created leftTarget = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-2.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', fillRGB=array([1., 1., 1.]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1., 1., 1.]), lineWidth=1, name='leftTarget', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([1., 1.]), units='pix', vertices=ndarray(...), win=Window(...))
5.3943 	EXP 	Created rightTarget = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-3.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', fillRGB=array([1., 1., 1.]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1., 1., 1.]), lineWidth=1, name='rightTarget', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([1., 1.]), units='pix', vertices=ndarray(...), win=Window(...))
5.3957 	EXP 	Created AvatarPlace = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-5.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', fillRGB=array([1., 1., 1.]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1., 1., 1.]), lineWidth=1, name='AvatarPlace', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([1., 1.]), units='pix', vertices=ndarray(...), win=Window(...))
5.4064 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=20, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Ready?', units='pix', win=Window(...), wrapWidth=500)
5.4131 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=20, italic=False, languageStyle='LTR', name='text_2', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Drive!', units='pix', win=Window(...), wrapWidth=500)
5.4145 	EXP 	Created DrivingBoundary = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-3.0, fillColor=array([0., 0., 0.]), fillColorSpace='rgb', fillRGB=array([0., 0., 0.]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1., -1., -1.]), lineWidth=1, name='DrivingBoundary', opacity=1.0, ori=array(0.), pos=array([  0., 100.]), size=array([1., 1.]), units='pix', vertices=ndarray(...), win=Window(...))
5.4160 	EXP 	Created AvatarPlaced = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-5.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', fillRGB=array([1., 1., 1.]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1., 1., 1.]), lineWidth=1, name='AvatarPlaced', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([1., 1.]), units='pix', vertices=ndarray(...), win=Window(...))
5.4174 	EXP 	Created AvatarDrive = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-6.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', fillRGB=array([1., 1., 1.]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1., 1., 1.]), lineWidth=1, name='AvatarDrive', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([1., 1.]), units='pix', vertices=ndarray(...), win=Window(...))
5.4188 	EXP 	Created LeftBuild = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-7.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', fillRGB=array([1., 1., 1.]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1., 1., 1.]), lineWidth=1, name='LeftBuild', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([1., 1.]), units='pix', vertices=ndarray(...), win=Window(...))
5.4202 	EXP 	Created RightBuild = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-8.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', fillRGB=array([1., 1., 1.]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1., 1., 1.]), lineWidth=1, name='RightBuild', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([1., 1.]), units='pix', vertices=ndarray(...), win=Window(...))
5.5209 	EXP 	WelcomeText: autoDraw = True
6.3256 	EXP 	Created sequence: random, trialTypes=1, nReps=4, seed=None
6.3258 	EXP 	New trial (rep=0, index=0): None
6.3280 	DATA 	Keypress: space
6.3386 	EXP 	WelcomeText: autoDraw = False
6.3386 	EXP 	PlacementArea: autoDraw = True
6.3386 	EXP 	leftTarget: autoDraw = True
6.3386 	EXP 	rightTarget: autoDraw = True
6.3386 	EXP 	AvatarPlace: autoDraw = True
7.1565 	DATA 	Keypress: space
7.1851 	EXP 	PlacementArea: autoDraw = False
7.1851 	EXP 	leftTarget: autoDraw = False
7.1851 	EXP 	rightTarget: autoDraw = False
7.1851 	EXP 	AvatarPlace: autoDraw = False
7.1851 	EXP 	text: autoDraw = True
7.1851 	EXP 	DrivingBoundary: autoDraw = True
7.1851 	EXP 	AvatarPlaced: autoDraw = True
7.1851 	EXP 	AvatarDrive: autoDraw = True
7.1851 	EXP 	LeftBuild: autoDraw = True
7.1851 	EXP 	RightBuild: autoDraw = True
7.5053 	EXP 	text: autoDraw = False
7.5053 	EXP 	text_2: autoDraw = True
7.7630 	DATA 	Keypress: down
8.4962 	DATA 	Keypress: left
9.5021 	EXP 	New trial (rep=1, index=0): None
9.5155 	EXP 	text_2: autoDraw = False
9.5155 	EXP 	DrivingBoundary: autoDraw = False
9.5155 	EXP 	AvatarPlaced: autoDraw = False
9.5155 	EXP 	AvatarDrive: autoDraw = False
9.5155 	EXP 	LeftBuild: autoDraw = False
9.5155 	EXP 	RightBuild: autoDraw = False
9.5155 	EXP 	text: autoDraw = False
9.5155 	EXP 	text_2: autoDraw = False
9.5155 	EXP 	DrivingBoundary: autoDraw = False
9.5155 	EXP 	AvatarPlaced: autoDraw = False
9.5155 	EXP 	AvatarDrive: autoDraw = False
9.5155 	EXP 	LeftBuild: autoDraw = False
9.5155 	EXP 	RightBuild: autoDraw = False
9.5155 	EXP 	PlacementArea: autoDraw = True
9.5155 	EXP 	leftTarget: autoDraw = True
9.5155 	EXP 	rightTarget: autoDraw = True
9.5155 	EXP 	AvatarPlace: autoDraw = True
10.0559 	DATA 	Keypress: space
10.0720 	EXP 	PlacementArea: autoDraw = False
10.0720 	EXP 	leftTarget: autoDraw = False
10.0720 	EXP 	rightTarget: autoDraw = False
10.0720 	EXP 	AvatarPlace: autoDraw = False
10.0720 	EXP 	text: autoDraw = True
10.0720 	EXP 	DrivingBoundary: autoDraw = True
10.0720 	EXP 	AvatarPlaced: autoDraw = True
10.0720 	EXP 	AvatarDrive: autoDraw = True
10.0720 	EXP 	LeftBuild: autoDraw = True
10.0720 	EXP 	RightBuild: autoDraw = True
10.4053 	EXP 	text: autoDraw = False
10.4053 	EXP 	text_2: autoDraw = True
10.4292 	DATA 	Keypress: down
10.7662 	DATA 	Keypress: down
11.1128 	DATA 	Keypress: left
12.3962 	EXP 	New trial (rep=2, index=0): None
12.4096 	EXP 	text_2: autoDraw = False
12.4096 	EXP 	DrivingBoundary: autoDraw = False
12.4096 	EXP 	AvatarPlaced: autoDraw = False
12.4096 	EXP 	AvatarDrive: autoDraw = False
12.4096 	EXP 	LeftBuild: autoDraw = False
12.4096 	EXP 	RightBuild: autoDraw = False
12.4096 	EXP 	text: autoDraw = False
12.4096 	EXP 	text_2: autoDraw = False
12.4096 	EXP 	DrivingBoundary: autoDraw = False
12.4096 	EXP 	AvatarPlaced: autoDraw = False
12.4096 	EXP 	AvatarDrive: autoDraw = False
12.4096 	EXP 	LeftBuild: autoDraw = False
12.4096 	EXP 	RightBuild: autoDraw = False
12.4096 	EXP 	PlacementArea: autoDraw = True
12.4096 	EXP 	leftTarget: autoDraw = True
12.4096 	EXP 	rightTarget: autoDraw = True
12.4096 	EXP 	AvatarPlace: autoDraw = True
12.9896 	DATA 	Keypress: down
14.3391 	DATA 	Keypress: space
14.3662 	EXP 	PlacementArea: autoDraw = False
14.3662 	EXP 	leftTarget: autoDraw = False
14.3662 	EXP 	rightTarget: autoDraw = False
14.3662 	EXP 	AvatarPlace: autoDraw = False
14.3662 	EXP 	text: autoDraw = True
14.3662 	EXP 	DrivingBoundary: autoDraw = True
14.3662 	EXP 	AvatarPlaced: autoDraw = True
14.3662 	EXP 	AvatarDrive: autoDraw = True
14.3662 	EXP 	LeftBuild: autoDraw = True
14.3662 	EXP 	RightBuild: autoDraw = True
14.6889 	EXP 	text: autoDraw = False
14.6889 	EXP 	text_2: autoDraw = True
14.9176 	DATA 	Keypress: down
15.7468 	DATA 	Keypress: left
16.6751 	EXP 	New trial (rep=3, index=0): None
16.6887 	EXP 	text_2: autoDraw = False
16.6887 	EXP 	DrivingBoundary: autoDraw = False
16.6887 	EXP 	AvatarPlaced: autoDraw = False
16.6887 	EXP 	AvatarDrive: autoDraw = False
16.6887 	EXP 	LeftBuild: autoDraw = False
16.6887 	EXP 	RightBuild: autoDraw = False
16.6887 	EXP 	text: autoDraw = False
16.6887 	EXP 	text_2: autoDraw = False
16.6887 	EXP 	DrivingBoundary: autoDraw = False
16.6887 	EXP 	AvatarPlaced: autoDraw = False
16.6887 	EXP 	AvatarDrive: autoDraw = False
16.6887 	EXP 	LeftBuild: autoDraw = False
16.6887 	EXP 	RightBuild: autoDraw = False
16.6887 	EXP 	PlacementArea: autoDraw = True
16.6887 	EXP 	leftTarget: autoDraw = True
16.6887 	EXP 	rightTarget: autoDraw = True
16.6887 	EXP 	AvatarPlace: autoDraw = True
17.4650 	DATA 	Keypress: space
17.4967 	EXP 	PlacementArea: autoDraw = False
17.4967 	EXP 	leftTarget: autoDraw = False
17.4967 	EXP 	rightTarget: autoDraw = False
